match_id,season,start_date,innings,batting_team,bowling_team,partnership,runs_off_bat,net_runs,batter1,batter1_runs,batter2,batter2_runs,message,partner_labels
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,FC Wilson & AD Carr,7,7,FC Wilson,1,AD Carr,6,vs Northern Diamonds (05-06-2021),FC Wilson & AD Carr (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,J Gardner & AD Carr,5,5,J Gardner,0,AD Carr,5,vs Northern Diamonds (05-06-2021),J Gardner & AD Carr (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,CL Griffith & FC Wilson,5,6,CL Griffith,0,FC Wilson,5,vs Northern Diamonds (05-06-2021),CL Griffith & FC Wilson (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,FC Wilson & ND Dattani,0,4,FC Wilson,0,ND Dattani,0,vs Northern Diamonds (05-06-2021),FC Wilson & ND Dattani (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,AJ Macleod & G Scrivens,4,5,AJ Macleod,3,G Scrivens,1,vs Northern Diamonds (05-06-2021),AJ Macleod & G Scrivens (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,G Scrivens & FC Wilson,0,0,G Scrivens,0,FC Wilson,0,vs Northern Diamonds (05-06-2021),G Scrivens & FC Wilson (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,GKS Gole & AD Carr,8,9,GKS Gole,7,AD Carr,1,vs Northern Diamonds (05-06-2021),GKS Gole & AD Carr (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,KL Coppack & GKS Gole,8,8,KL Coppack,4,GKS Gole,4,vs Northern Diamonds (05-06-2021),KL Coppack & GKS Gole (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,KS Castle & AD Carr,5,8,KS Castle,0,AD Carr,5,vs Northern Diamonds (05-06-2021),KS Castle & AD Carr (Sunrisers)
1252273,2021,05-06-2021,1,Sunrisers,Northern Diamonds,FC Wilson & MK Villiers,1,1,FC Wilson,0,MK Villiers,1,vs Northern Diamonds (05-06-2021),FC Wilson & MK Villiers (Sunrisers)
1252273,2021,05-06-2021,2,Northern Diamonds,Sunrisers,L Winfield & HJ Armitage,16,24,L Winfield,7,HJ Armitage,9,vs Sunrisers (05-06-2021),L Winfield & HJ Armitage (Northern Diamonds)
1252273,2021,05-06-2021,2,Northern Diamonds,Sunrisers,NR Sciver & HJ Armitage,14,30,NR Sciver,9,HJ Armitage,5,vs Sunrisers (05-06-2021),NR Sciver & HJ Armitage (Northern Diamonds)
1252274,2021,06-06-2021,1,Lightning,Thunder,AJ Freeborn & KE Bryce,1,1,AJ Freeborn,0,KE Bryce,1,vs Thunder (06-06-2021),AJ Freeborn & KE Bryce (Lightning)
1252274,2021,06-06-2021,1,Lightning,Thunder,KE Bryce & SB Odedra,14,14,KE Bryce,9,SB Odedra,5,vs Thunder (06-06-2021),KE Bryce & SB Odedra (Lightning)
1252274,2021,06-06-2021,1,Lightning,Thunder,KE Bryce & TT Beaumont,90,98,KE Bryce,47,TT Beaumont,43,vs Thunder (06-06-2021),KE Bryce & TT Beaumont (Lightning)
1252274,2021,06-06-2021,1,Lightning,Thunder,LF Higham & T Graves,38,43,LF Higham,19,T Graves,19,vs Thunder (06-06-2021),LF Higham & T Graves (Lightning)
1252274,2021,06-06-2021,1,Lightning,Thunder,TT Beaumont & SJ Bryce,70,74,TT Beaumont,46,SJ Bryce,24,vs Thunder (06-06-2021),TT Beaumont & SJ Bryce (Lightning)
1252274,2021,06-06-2021,1,Lightning,Thunder,KE Bryce & T Graves,29,29,KE Bryce,17,T Graves,12,vs Thunder (06-06-2021),KE Bryce & T Graves (Lightning)
1252274,2021,06-06-2021,2,Thunder,Lightning,A Hartley & N Brown,26,27,A Hartley,12,N Brown,14,vs Lightning (06-06-2021),A Hartley & N Brown (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,DL Collins & N Brown,1,1,DL Collins,0,N Brown,1,vs Lightning (06-06-2021),DL Collins & N Brown (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,E Threlkeld & EL Lamb,0,0,E Threlkeld,0,EL Lamb,0,vs Lightning (06-06-2021),E Threlkeld & EL Lamb (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,EL Lamb & GEB Boyce,34,39,EL Lamb,21,GEB Boyce,13,vs Lightning (06-06-2021),EL Lamb & GEB Boyce (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,N Brown & EL Lamb,12,12,N Brown,0,EL Lamb,12,vs Lightning (06-06-2021),N Brown & EL Lamb (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,P Cleary & EL Lamb,11,12,P Cleary,2,EL Lamb,9,vs Lightning (06-06-2021),P Cleary & EL Lamb (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,HE Jones & A Hartley,22,22,HE Jones,8,A Hartley,14,vs Lightning (06-06-2021),HE Jones & A Hartley (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,KL Cross & N Brown,7,7,KL Cross,0,N Brown,7,vs Lightning (06-06-2021),KL Cross & N Brown (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,L Marshall & N Brown,0,0,L Marshall,0,N Brown,0,vs Lightning (06-06-2021),L Marshall & N Brown (Thunder)
1252274,2021,06-06-2021,2,Thunder,Lightning,N Brown & S Ecclestone,3,5,N Brown,2,S Ecclestone,1,vs Lightning (06-06-2021),N Brown & S Ecclestone (Thunder)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,E Jones & AE Jones,12,18,E Jones,7,AE Jones,5,vs Southern Vipers (05-06-2021),E Jones & AE Jones (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,E Jones & M Home,20,33,E Jones,9,M Home,11,vs Southern Vipers (05-06-2021),E Jones & M Home (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,EA Russell & IECM Wong,15,15,EA Russell,8,IECM Wong,7,vs Southern Vipers (05-06-2021),EA Russell & IECM Wong (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,EL Arlott & IECM Wong,11,11,EL Arlott,9,IECM Wong,2,vs Southern Vipers (05-06-2021),EL Arlott & IECM Wong (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,E Jones & GM Davies,64,71,E Jones,35,GM Davies,29,vs Southern Vipers (05-06-2021),E Jones & GM Davies (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Glenn & IECM Wong,6,6,S Glenn,4,IECM Wong,2,vs Southern Vipers (05-06-2021),S Glenn & IECM Wong (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,Marie Kelly & E Jones,4,6,Marie Kelly,0,E Jones,4,vs Southern Vipers (05-06-2021),Marie Kelly & E Jones (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Butler & GM Davies,6,6,S Butler,2,GM Davies,4,vs Southern Vipers (05-06-2021),S Butler & GM Davies (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Glenn & GM Davies,23,23,S Glenn,11,GM Davies,12,vs Southern Vipers (05-06-2021),S Glenn & GM Davies (Central Sparks)
1252275,2021,05-06-2021,1,Central Sparks,Southern Vipers,S Glenn & RA Fackrell,29,35,S Glenn,25,RA Fackrell,4,vs Southern Vipers (05-06-2021),S Glenn & RA Fackrell (Central Sparks)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,AZ Monaghan & DN Wyatt,0,0,AZ Monaghan,0,DN Wyatt,0,vs Central Sparks (05-06-2021),AZ Monaghan & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CE Dean & DN Wyatt,0,0,CE Dean,0,DN Wyatt,0,vs Central Sparks (05-06-2021),CE Dean & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CE Rudd & DN Wyatt,49,52,CE Rudd,10,DN Wyatt,39,vs Central Sparks (05-06-2021),CE Rudd & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,CM Taylor & AZ Monaghan,0,0,CM Taylor,0,AZ Monaghan,0,vs Central Sparks (05-06-2021),CM Taylor & AZ Monaghan (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,DN Wyatt & E Windsor,27,34,DN Wyatt,13,E Windsor,14,vs Central Sparks (05-06-2021),DN Wyatt & E Windsor (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,EM McCaughan & DN Wyatt,0,0,EM McCaughan,0,DN Wyatt,0,vs Central Sparks (05-06-2021),EM McCaughan & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,GA Elwiss & DN Wyatt,0,0,GA Elwiss,0,DN Wyatt,0,vs Central Sparks (05-06-2021),GA Elwiss & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,GL Adams & DN Wyatt,12,16,GL Adams,3,DN Wyatt,9,vs Central Sparks (05-06-2021),GL Adams & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,ME Bouchier & DN Wyatt,1,1,ME Bouchier,1,DN Wyatt,0,vs Central Sparks (05-06-2021),ME Bouchier & DN Wyatt (Southern Vipers)
1252275,2021,05-06-2021,2,Southern Vipers,Central Sparks,TG Norris & DN Wyatt,1,1,TG Norris,1,DN Wyatt,0,vs Central Sparks (05-06-2021),TG Norris & DN Wyatt (Southern Vipers)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,KE White & A Capsey,49,51,KE White,28,A Capsey,21,vs Northern Diamonds (12-06-2021),KE White & A Capsey (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,BF Smith & AN Davidson-Richards,45,50,BF Smith,31,AN Davidson-Richards,14,vs Northern Diamonds (12-06-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,BF Smith & C Brewer,0,0,BF Smith,0,C Brewer,0,vs Northern Diamonds (12-06-2021),BF Smith & C Brewer (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,A Cranstone & GJ Gibbs,7,7,A Cranstone,6,GJ Gibbs,1,vs Northern Diamonds (12-06-2021),A Cranstone & GJ Gibbs (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,A Cranstone & KE White,39,39,A Cranstone,19,KE White,20,vs Northern Diamonds (12-06-2021),A Cranstone & KE White (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,KE White & C Brewer,50,56,KE White,25,C Brewer,25,vs Northern Diamonds (12-06-2021),KE White & C Brewer (South East Stars)
1252276,2021,12-06-2021,1,South East Stars,Northern Diamonds,PA Franklin & A Cranstone,45,47,PA Franklin,28,A Cranstone,17,vs Northern Diamonds (12-06-2021),PA Franklin & A Cranstone (South East Stars)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,LCN Smith & BA Langston,40,45,LCN Smith,7,BA Langston,33,vs South East Stars (12-06-2021),LCN Smith & BA Langston (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,HJ Armitage & RHM Hopkins,31,35,HJ Armitage,21,RHM Hopkins,10,vs South East Stars (12-06-2021),HJ Armitage & RHM Hopkins (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,JL Gunn & SL Kalis,86,90,JL Gunn,50,SL Kalis,36,vs South East Stars (12-06-2021),JL Gunn & SL Kalis (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,A Campbell & SL Kalis,1,1,A Campbell,0,SL Kalis,1,vs South East Stars (12-06-2021),A Campbell & SL Kalis (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,SL Kalis & AL MacDonald,5,6,SL Kalis,0,AL MacDonald,5,vs South East Stars (12-06-2021),SL Kalis & AL MacDonald (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,BA Langston & SL Kalis,46,49,BA Langston,26,SL Kalis,20,vs South East Stars (12-06-2021),BA Langston & SL Kalis (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,SL Kalis & RHM Hopkins,19,23,SL Kalis,17,RHM Hopkins,2,vs South East Stars (12-06-2021),SL Kalis & RHM Hopkins (Northern Diamonds)
1252276,2021,12-06-2021,2,Northern Diamonds,South East Stars,SL Kalis & SJ Taylor,4,5,SL Kalis,2,SJ Taylor,2,vs South East Stars (12-06-2021),SL Kalis & SJ Taylor (Northern Diamonds)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,AD Carr & AJ Macleod,10,12,AD Carr,10,AJ Macleod,0,vs Lightning (12-06-2021),AD Carr & AJ Macleod (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,AJ Macleod & CL Griffith,9,10,AJ Macleod,0,CL Griffith,9,vs Lightning (12-06-2021),AJ Macleod & CL Griffith (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,AJ Macleod & G Scrivens,7,8,AJ Macleod,4,G Scrivens,3,vs Lightning (12-06-2021),AJ Macleod & G Scrivens (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KS Castle & GKS Gole,0,0,KS Castle,0,GKS Gole,0,vs Lightning (12-06-2021),KS Castle & GKS Gole (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KS Castle & J Gardner,1,1,KS Castle,1,J Gardner,0,vs Lightning (12-06-2021),KS Castle & J Gardner (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,K Speed & KL Midwood,7,8,K Speed,2,KL Midwood,5,vs Lightning (12-06-2021),K Speed & KL Midwood (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KL Coppack & KL Midwood,9,11,KL Coppack,6,KL Midwood,3,vs Lightning (12-06-2021),KL Coppack & KL Midwood (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KS Castle & KL Midwood,9,9,KS Castle,7,KL Midwood,2,vs Lightning (12-06-2021),KS Castle & KL Midwood (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,KS Castle & ND Dattani,80,87,KS Castle,44,ND Dattani,36,vs Lightning (12-06-2021),KS Castle & ND Dattani (Sunrisers)
1252277,2021,12-06-2021,1,Sunrisers,Lightning,ND Dattani & CL Griffith,53,60,ND Dattani,29,CL Griffith,24,vs Lightning (12-06-2021),ND Dattani & CL Griffith (Sunrisers)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,AJ Freeborn & KE Bryce,2,2,AJ Freeborn,2,KE Bryce,0,vs Sunrisers (12-06-2021),AJ Freeborn & KE Bryce (Lightning)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,KE Bryce & ML Kirk,42,47,KE Bryce,12,ML Kirk,30,vs Sunrisers (12-06-2021),KE Bryce & ML Kirk (Lightning)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,AJ Freeborn & LF Higham,47,48,AJ Freeborn,21,LF Higham,26,vs Sunrisers (12-06-2021),AJ Freeborn & LF Higham (Lightning)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,SB Odedra & AJ Freeborn,45,51,SB Odedra,24,AJ Freeborn,21,vs Sunrisers (12-06-2021),SB Odedra & AJ Freeborn (Lightning)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,SJ Bryce & ML Kirk,43,57,SJ Bryce,16,ML Kirk,27,vs Sunrisers (12-06-2021),SJ Bryce & ML Kirk (Lightning)
1252277,2021,12-06-2021,2,Lightning,Sunrisers,T Graves & SB Odedra,5,5,T Graves,5,SB Odedra,0,vs Sunrisers (12-06-2021),T Graves & SB Odedra (Lightning)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,CK Boycott & E Jones,36,37,CK Boycott,17,E Jones,19,vs Thunder (12-06-2021),CK Boycott & E Jones (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones & M Home,10,12,E Jones,9,M Home,1,vs Thunder (12-06-2021),E Jones & M Home (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,P Davies & E Jones,1,1,P Davies,0,E Jones,1,vs Thunder (12-06-2021),P Davies & E Jones (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones & RA Fackrell,18,21,E Jones,11,RA Fackrell,7,vs Thunder (12-06-2021),E Jones & RA Fackrell (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones & S Butler,44,62,E Jones,19,S Butler,25,vs Thunder (12-06-2021),E Jones & S Butler (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones & EA Russell,4,4,E Jones,2,EA Russell,2,vs Thunder (12-06-2021),E Jones & EA Russell (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,GK Davis & E Jones,7,7,GK Davis,4,E Jones,3,vs Thunder (12-06-2021),GK Davis & E Jones (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,E Jones & GM Davies,0,4,E Jones,0,GM Davies,0,vs Thunder (12-06-2021),E Jones & GM Davies (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,IECM Wong & E Jones,54,55,IECM Wong,18,E Jones,36,vs Thunder (12-06-2021),IECM Wong & E Jones (Central Sparks)
1252278,2021,12-06-2021,1,Central Sparks,Thunder,S Glenn & E Jones,0,0,S Glenn,0,E Jones,0,vs Thunder (12-06-2021),S Glenn & E Jones (Central Sparks)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,A Hartley & DL Collins,4,4,A Hartley,4,DL Collins,0,vs Central Sparks (12-06-2021),A Hartley & DL Collins (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,L Marshall & DL Collins,19,23,L Marshall,11,DL Collins,8,vs Central Sparks (12-06-2021),L Marshall & DL Collins (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,E Threlkeld & EL Lamb,8,8,E Threlkeld,6,EL Lamb,2,vs Central Sparks (12-06-2021),E Threlkeld & EL Lamb (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,EL Lamb & GEB Boyce,63,73,EL Lamb,37,GEB Boyce,26,vs Central Sparks (12-06-2021),EL Lamb & GEB Boyce (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,E Threlkeld & L Jackson,37,42,E Threlkeld,20,L Jackson,17,vs Central Sparks (12-06-2021),E Threlkeld & L Jackson (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,L Jackson & L Marshall,34,39,L Jackson,13,L Marshall,21,vs Central Sparks (12-06-2021),L Jackson & L Marshall (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,N Brown & E Threlkeld,8,11,N Brown,6,E Threlkeld,2,vs Central Sparks (12-06-2021),N Brown & E Threlkeld (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,P Cleary & E Threlkeld,3,3,P Cleary,1,E Threlkeld,2,vs Central Sparks (12-06-2021),P Cleary & E Threlkeld (Thunder)
1252278,2021,12-06-2021,2,Thunder,Central Sparks,R Duckworth & E Threlkeld,2,2,R Duckworth,1,E Threlkeld,1,vs Central Sparks (12-06-2021),R Duckworth & E Threlkeld (Thunder)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,DR Gibson & KL George,9,10,DR Gibson,6,KL George,3,vs Southern Vipers (12-06-2021),DR Gibson & KL George (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,E Corney & DR Gibson,10,10,E Corney,1,DR Gibson,9,vs Southern Vipers (12-06-2021),E Corney & DR Gibson (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,SN Luff & FMK Morris,35,39,SN Luff,8,FMK Morris,27,vs Southern Vipers (12-06-2021),SN Luff & FMK Morris (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,KL George & GM Hennessy,27,31,KL George,18,GM Hennessy,9,vs Southern Vipers (12-06-2021),KL George & GM Hennessy (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,KL George & NAJ Wraith,37,42,KL George,16,NAJ Wraith,21,vs Southern Vipers (12-06-2021),KL George & NAJ Wraith (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,FMK Morris & LA Parfitt,15,22,FMK Morris,5,LA Parfitt,10,vs Southern Vipers (12-06-2021),FMK Morris & LA Parfitt (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,MJ Robbins & E Corney,8,11,MJ Robbins,2,E Corney,6,vs Southern Vipers (12-06-2021),MJ Robbins & E Corney (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,MJ Robbins & L Filer,9,9,MJ Robbins,4,L Filer,5,vs Southern Vipers (12-06-2021),MJ Robbins & L Filer (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,N Harvey & DR Gibson,1,1,N Harvey,0,DR Gibson,1,vs Southern Vipers (12-06-2021),N Harvey & DR Gibson (Western Storm)
1252279,2021,12-06-2021,1,Western Storm,Southern Vipers,GM Hennessy & SN Luff,2,2,GM Hennessy,2,SN Luff,0,vs Southern Vipers (12-06-2021),GM Hennessy & SN Luff (Western Storm)
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,GL Adams & DN Wyatt,53,57,GL Adams,25,DN Wyatt,28,vs Western Storm (12-06-2021),GL Adams & DN Wyatt (Southern Vipers)
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,ME Bouchier & EM McCaughan,23,24,ME Bouchier,19,EM McCaughan,4,vs Western Storm (12-06-2021),ME Bouchier & EM McCaughan (Southern Vipers)
1252279,2021,12-06-2021,2,Southern Vipers,Western Storm,ME Bouchier & GL Adams,90,97,ME Bouchier,38,GL Adams,52,vs Western Storm (12-06-2021),ME Bouchier & GL Adams (Southern Vipers)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,B Gammon & SN Luff,1,1,B Gammon,0,SN Luff,1,vs Northern Diamonds (10-09-2021),B Gammon & SN Luff (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,FMK Morris & GM Hennessy,17,21,FMK Morris,12,GM Hennessy,5,vs Northern Diamonds (10-09-2021),FMK Morris & GM Hennessy (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & FMK Morris,23,23,SN Luff,5,FMK Morris,18,vs Northern Diamonds (10-09-2021),SN Luff & FMK Morris (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,L Filer & SN Luff,8,8,L Filer,0,SN Luff,8,vs Northern Diamonds (10-09-2021),L Filer & SN Luff (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & A Griffiths,58,65,SN Luff,22,A Griffiths,36,vs Northern Diamonds (10-09-2021),SN Luff & A Griffiths (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & C Skelton,55,61,SN Luff,25,C Skelton,30,vs Northern Diamonds (10-09-2021),SN Luff & C Skelton (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & DR Gibson,1,1,SN Luff,1,DR Gibson,0,vs Northern Diamonds (10-09-2021),SN Luff & DR Gibson (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & J Roberts,2,2,SN Luff,2,J Roberts,0,vs Northern Diamonds (10-09-2021),SN Luff & J Roberts (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & NAJ Wraith,1,1,SN Luff,1,NAJ Wraith,0,vs Northern Diamonds (10-09-2021),SN Luff & NAJ Wraith (Western Storm)
1252280,2021,10-09-2021,1,Western Storm,Northern Diamonds,SN Luff & S Hutchins,0,0,SN Luff,0,S Hutchins,0,vs Northern Diamonds (10-09-2021),SN Luff & S Hutchins (Western Storm)
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,BAM Heath & HJ Armitage,54,54,BAM Heath,32,HJ Armitage,22,vs Western Storm (10-09-2021),BAM Heath & HJ Armitage (Northern Diamonds)
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,L Dobson & HJ Armitage,32,33,L Dobson,16,HJ Armitage,16,vs Western Storm (10-09-2021),L Dobson & HJ Armitage (Northern Diamonds)
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,L Winfield & HJ Armitage,27,38,L Winfield,16,HJ Armitage,11,vs Western Storm (10-09-2021),L Winfield & HJ Armitage (Northern Diamonds)
1252280,2021,10-09-2021,2,Northern Diamonds,Western Storm,SL Kalis & HJ Armitage,51,59,SL Kalis,32,HJ Armitage,19,vs Western Storm (10-09-2021),SL Kalis & HJ Armitage (Northern Diamonds)
1252281,2021,10-09-2021,1,South East Stars,Lightning,A Capsey & A Cranstone,40,42,A Capsey,23,A Cranstone,17,vs Lightning (10-09-2021),A Capsey & A Cranstone (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,A Capsey & KM Chathli,23,27,A Capsey,13,KM Chathli,10,vs Lightning (10-09-2021),A Capsey & KM Chathli (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,BF Smith & A Capsey,101,105,BF Smith,59,A Capsey,42,vs Lightning (10-09-2021),BF Smith & A Capsey (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,BF Smith & AN Davidson-Richards,13,15,BF Smith,8,AN Davidson-Richards,5,vs Lightning (10-09-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,Emma Jones & D Gregory,6,6,Emma Jones,6,D Gregory,0,vs Lightning (10-09-2021),Emma Jones & D Gregory (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,Emma Jones & K Moore,50,50,Emma Jones,14,K Moore,36,vs Lightning (10-09-2021),Emma Jones & K Moore (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,GJ Gibbs & KM Chathli,5,5,GJ Gibbs,1,KM Chathli,4,vs Lightning (10-09-2021),GJ Gibbs & KM Chathli (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,K Moore & KM Chathli,4,4,K Moore,3,KM Chathli,1,vs Lightning (10-09-2021),K Moore & KM Chathli (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,KE White & BF Smith,23,24,KE White,6,BF Smith,17,vs Lightning (10-09-2021),KE White & BF Smith (South East Stars)
1252281,2021,10-09-2021,1,South East Stars,Lightning,PA Franklin & KM Chathli,15,15,PA Franklin,9,KM Chathli,6,vs Lightning (10-09-2021),PA Franklin & KM Chathli (South East Stars)
1252281,2021,10-09-2021,2,Lightning,South East Stars,AJ Freeborn & KE Bryce,70,77,AJ Freeborn,24,KE Bryce,46,vs South East Stars (10-09-2021),AJ Freeborn & KE Bryce (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,E Claridge & KE Bryce,12,15,E Claridge,7,KE Bryce,5,vs South East Stars (10-09-2021),E Claridge & KE Bryce (Lightning)
1252281,2021,10-09-2021,2,Lightning,South East Stars,G Ballinger & S Munro,6,6,G Ballinger,6,S Munro,0,vs South East Stars (10-09-2021),G Ballinger & S Munro (Lightning)
